"Internal - All"
"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.sportwettentest.net/wettanbieter-news/tipico-news/tipico-geschenkejagd-auf-zum-fc-bayern-muenchen-als-vip/","text/html; charset=UTF-8","200","OK","Indexable","","Tipico Geschenkejagd: Auf zum FC Bayern München - als VIP | Sportwetten Test","76","646","Tipico bläst zur Geschenkejagd und verlost Top-Preise. Zwei VIP-Tickets für den FC Bayern München sowie Spielkonsolen können jeden Montag gewonnen werden.","154","946","","0","Tipico Geschenkejagd: Auf zum FC Bayern München – als VIP","57","","0","About the Author","16","","0","","","https://www.sportwettentest.net/wettanbieter-news/tipico-news/tipico-geschenkejagd-auf-zum-fc-bayern-muenchen-als-vip/","","","70381","879","9.128884","3","1","20","6","0.23","97","86","11","10","2088296bae87cb363dd1379022d42ad2","0.425","","","","https://www.sportwettentest.net/wettanbieter-news/tipico-news/tipico-geschenkejagd-auf-zum-fc-bayern-muenchen-als-vip/"
"https://www.sportwettentest.net/wettanbieter-news/golden-goal-woechentliches-premier-league-tippspiel-bei-betvictor/","text/html; charset=UTF-8","200","OK","Indexable","","Golden Goal: wöchentliches Premier League-Tippspiel bei Betvictor | Sportwetten Test","84","692","Golden Goal bei Betvictor: jede Woche am Tippspiel zur englischen Premier League teilnehmen und bis zu 25.000 Pfund beim Wettanbieter gewinnen.","143","867","","0","Golden Goal: wöchentliches Premier League-Tippspiel bei Betvictor","65","","0","About the Author","16","","0","","","https://www.sportwettentest.net/wettanbieter-news/golden-goal-woechentliches-premier-league-tippspiel-bei-betvictor/","","","66923","876","9.461619","3","1","20","6","0.23","96","84","11","10","dcc2ddee4dff6db7562e219870f559a1","0.067","Fri, 21 Dec 2018 04:39:11 GMT","","","https://www.sportwettentest.net/wettanbieter-news/golden-goal-woechentliches-premier-league-tippspiel-bei-betvictor/"
"https://www.sportwettentest.net/wp-content/uploads/2011/03/logo_unibet.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","1474","0","0.0","2","","0","0","0.0","0","0","0","0","","0.175","Wed, 13 Sep 2017 09:16:45 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2011/03/logo_unibet.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2018/09/skybet-wettquoten-mlb.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","32557","0","0.0","3","","0","0","0.0","0","0","0","0","","0.101","Mon, 10 Sep 2018 11:23:01 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2018/09/skybet-wettquoten-mlb.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2017/06/SWT-Betfair-Wettangebot-Sportarten.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","60980","0","0.0","3","","0","0","0.0","0","0","0","0","","0.102","Thu, 08 Jun 2017 16:58:48 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2017/06/SWT-Betfair-Wettangebot-Sportarten.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2018/12/leovegas_bewertung_87.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","5260","0","0.0","2","","0","0","0.0","0","0","0","0","","0.094","Mon, 10 Dec 2018 10:07:20 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2018/12/leovegas_bewertung_87.jpg"
"https://www.sportwettentest.net/author/martin_he/feed/","application/rss+xml; charset=UTF-8","200","OK","Non-Indexable","noindex","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","545","0","0.0","2","2","38","38","1.43","0","0","0","0","","0.222","Fri, 21 Dec 2018 07:52:09 GMT","","","https://www.sportwettentest.net/author/martin_he/feed/"
"https://www.sportwettentest.net/wp-content/uploads/2015/04/bet3000_menü_wettseite.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","27201","0","0.0","2","","0","0","0.0","0","0","0","0","","0.349","Mon, 26 Sep 2016 13:49:48 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/04/bet3000_men%C3%BC_wettseite.png"
"https://www.sportwettentest.net/wp-content/uploads/2015/06/sportwetten-hilfe-02.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","19327","0","0.0","2","","0","0","0.0","0","0","0","0","","0.047","Tue, 01 Sep 2015 14:24:58 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/06/sportwetten-hilfe-02.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2015/06/fussball-news-02.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","18717","0","0.0","3","","0","0","0.0","0","0","0","0","","0.078","Tue, 01 Sep 2015 14:24:40 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/06/fussball-news-02.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2015/04/oddset-wetten.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","89822","0","0.0","3","","0","0","0.0","0","0","0","0","","0.112","Mon, 07 Mar 2016 12:48:58 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/04/oddset-wetten.png"
"https://www.sportwettentest.net/wp-content/uploads/2016/10/Mobilbet-Live-Event.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","162871","0","0.0","3","","0","0","0.0","0","0","0","0","","0.079","Tue, 11 Oct 2016 13:38:18 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2016/10/Mobilbet-Live-Event.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2015/04/Ladbrokes-Fussballwetten-SWT.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","67127","0","0.0","3","","0","0","0.0","0","0","0","0","","0.068","Wed, 07 Sep 2016 16:33:26 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/04/Ladbrokes-Fussballwetten-SWT.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2015/04/Betsafe-Mobile-App-SWT.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","65463","0","0.0","3","","0","0","0.0","0","0","0","0","","0.121","Wed, 22 Feb 2017 12:26:52 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/04/Betsafe-Mobile-App-SWT.jpg"
"https://www.sportwettentest.net/wettanbieter-news/betsson-den-em-sieger-nennen-und-risikofreie-wette-erhalten/","text/html; charset=UTF-8","200","OK","Indexable","","Betsson den EM-Sieger nennen und risikofreie Wette erhalten | Sportwetten Test","78","647","Wer Betsson seinen persönlichen EM-Favoriten nennt, erhält vom Bookie eine risikofreie Wette geschenkt.","103","616","","0","Betsson den EM-Sieger nennen und risikofreie Wette erhalten","59","","0","About the Author","16","","0","","","https://www.sportwettentest.net/wettanbieter-news/betsson-den-em-sieger-nennen-und-risikofreie-wette-erhalten/","","","68565","835","8.810617","4","1","20","6","0.23","97","85","11","10","9c565820a6485bd7cd0f34a5e9ff0c01","0.058","Fri, 21 Dec 2018 13:12:21 GMT","","","https://www.sportwettentest.net/wettanbieter-news/betsson-den-em-sieger-nennen-und-risikofreie-wette-erhalten/"
"https://www.sportwettentest.net/bundesliga-wetten/wettquoten-gladbach-vfb-stuttgart-2018-2019/","text/html; charset=UTF-8","200","OK","Indexable","","Wettquoten Gladbach – VfB Stuttgart | Bundesliga Wetten 2018/19","63","532","Wettquoten Gladbach - Stuttgart: Quotenvergleich und Sportwetten Analyse zum Bundesliga-Spiel Gladbach vs. VfB Stuttgart - 14. Spieltag am 9.12.2018.","149","893","","0","Wettquoten Gladbach – VfB Stuttgart | Bundesliga Wetten 2018/19","63","","0","Wettquoten Gladbach – Stuttgart: Quoten Vergleich","49","","0","","","https://www.sportwettentest.net/bundesliga-wetten/wettquoten-gladbach-vfb-stuttgart-2018-2019/","","","75375","1118","10.66534","5","1","15","5","0.19","122","96","11","10","92a10064f01c833e376e3e930fb6395f","0.498","","","","https://www.sportwettentest.net/bundesliga-wetten/wettquoten-gladbach-vfb-stuttgart-2018-2019/"
"https://www.sportwettentest.net/wp-content/uploads/2014/07/mobilbet_wettschein_swt.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","20989","0","0.0","3","","0","0","0.0","0","0","0","0","","0.143","Tue, 01 Sep 2015 14:28:46 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2014/07/mobilbet_wettschein_swt.jpg"
"https://www.sportwettentest.net/digibet-eishockey-wetten/","text/html; charset=UTF-8","200","OK","Indexable","","Digibet Eishockey Wetten - Hockey Wetten bei Digibet | Sportwetten Test","71","586","Testbericht, Bewertung und Erfahrungen zum Eishockey Wettangebot von Digibet - wie gut sind die Digibet Hockey Sportwetten?","123","744","","0","Digibet Eishockey Wetten – Hockey Wetten bei Digibet","52","","0","","0","","0","","","https://www.sportwettentest.net/digibet-eishockey-wetten/","","","76651","1389","12.992655","4","1","17","16","0.6","112","98","11","10","7debbc4bc6247e0da98bd85b0ce83a98","0.055","Fri, 21 Dec 2018 02:08:27 GMT","","","https://www.sportwettentest.net/digibet-eishockey-wetten/"
"https://www.sportwettentest.net/wp-content/uploads/2016/09/Netbet-Uebersicht-Live.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","58015","0","0.0","5","","0","0","0.0","0","0","0","0","","0.067","Mon, 05 Sep 2016 13:18:00 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2016/09/Netbet-Uebersicht-Live.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2016/02/betway_nfl_freiwette.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","13597","0","0.0","5","","0","0","0.0","0","0","0","0","","0.064","Tue, 02 Feb 2016 11:06:52 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2016/02/betway_nfl_freiwette.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2018/09/skybet-wettquoten-bl.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","41682","0","0.0","3","","0","0","0.0","0","0","0","0","","0.06","Mon, 10 Sep 2018 11:28:09 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2018/09/skybet-wettquoten-bl.jpg"
"https://www.sportwettentest.net/ladbrokes-website-performance-ladezeiten/","text/html; charset=UTF-8","200","OK","Indexable","","Ladbrokes Online Performance & Ladezeiten - Erfahrungsbericht | Sportwetten Test","80","668","Testbericht zur Webseite vom Wettanbieter Ladbrokes - wie gut ist Ladbrokes.com in Bezug auf die Sportwetten Website Performance","128","777","","0","Ladbrokes Online Performance & Ladezeiten – Erfahrungsbericht","61","","0","","0","","0","","","https://www.sportwettentest.net/ladbrokes-website-performance-ladezeiten/","","","69931","744","8.043643","2","2","19","18","0.68","111","95","11","10","d320e6e0f5e458cd2b2aefe031ba45f1","0.048","Thu, 20 Dec 2018 19:16:51 GMT","","","https://www.sportwettentest.net/ladbrokes-website-performance-ladezeiten/"
"https://www.sportwettentest.net/betvictor-fussball-wetten/","text/html; charset=UTF-8","200","OK","Indexable","","BetVictor Fußball Wetten - Test, Bewertung und Erfahrungen | Sportwetten Test","77","639","Testbericht und Erfahrungen zum Fußball Wettangebot von BetVictor Sportwetten - wie gut ist das Fußball Angebot beim Wettanbieter BetVictor?","140","842","","0","BetVictor Fußball Wetten – Test, Bewertung und Erfahrungen","58","","0","","0","","0","","","https://www.sportwettentest.net/betvictor-fussball-wetten/","","","83341","1736","15.207401","1","2","22","18","0.68","119","97","11","10","c706d922e96e82dd78da2e46abf59289","0.152","Thu, 20 Dec 2018 18:10:48 GMT","","","https://www.sportwettentest.net/betvictor-fussball-wetten/"
"https://www.sportwettentest.net/wettanbieter-news/unibet-wm-2018-bonus-aktionen/","text/html; charset=UTF-8","200","OK","Indexable","","Unibet WM-Aktion: 5€ Freebet & bis zu 100€ Bonus","48","410","Buchmacher Unibet hat zur WM spezielle Aktionen in petto: Zusätzlich zum 100%-Neukundenbonus von bis zu 100€ gibt es eine 5€ Freebet. Und für alle Kunden steht eine Weltmeister-Wetten-Freebet-Promo bereit.","205","1243","","0","Unibet WM-Aktion: 5€ Freebet & bis zu 100€ Bonus","48","","0","About the Author","16","","0","","","https://www.sportwettentest.net/wettanbieter-news/unibet-wm-2018-bonus-aktionen/","","","69277","1029","10.902608","3","1","25","7","0.26","106","88","11","10","23c0e40411c2ac41b5c610a2bf5df7e1","0.477","","","","https://www.sportwettentest.net/wettanbieter-news/unibet-wm-2018-bonus-aktionen/"
"https://www.sportwettentest.net/wettarten-dartswetten/","text/html; charset=UTF-8","200","OK","Indexable","","Wetten auf Darts - alle Wettarten bei Dartswetten | Sportwetten Test","68","545","Welche Wettmöglichkeiten stehen bei Darts-Wetten zur Auswahl? Erfahrungsbericht zu den unterschiedlichen Wettarten im Darts.","124","754","","0","Wetten auf Darts – alle Wettarten bei Dartswetten","49","","0","Darts-Sport sehr eng mit Wettgeschäft verbunden","47","","0","","","https://www.sportwettentest.net/wettarten-dartswetten/","","","83028","1864","16.196945","2","1","42","40","1.5","149","132","11","10","9ff42209e4623e8347d7739104b7dc36","0.068","Thu, 20 Dec 2018 16:03:19 GMT","","","https://www.sportwettentest.net/wettarten-dartswetten/"
"https://www.sportwettentest.net/wp-content/uploads/2015/06/check.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","749","0","0.0","2","","0","0","0.0","0","0","0","0","","0.131","Tue, 01 Sep 2015 14:25:16 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2015/06/check.png"
"https://www.sportwettentest.net/wp-content/uploads/2016/03/statistik_platzierung_em_titelverteidiger_seit_1996.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","25395","0","0.0","4","","0","0","0.0","0","0","0","0","","0.126","Mon, 21 Mar 2016 18:20:06 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2016/03/statistik_platzierung_em_titelverteidiger_seit_1996.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2016/09/bet365-handball-bundesliga.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","20919","0","0.0","3","","0","0","0.0","0","0","0","0","","0.063","Wed, 28 Sep 2016 16:10:22 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2016/09/bet365-handball-bundesliga.jpg"
"https://www.sportwettentest.net/wp-content/uploads/2017/05/PayPal-Sunmaker.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","9832","0","0.0","3","","0","0","0.0","0","0","0","0","","0.058","Wed, 31 May 2017 13:11:10 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2017/05/PayPal-Sunmaker.jpg"
"https://www.sportwettentest.net/champions-league-wetten/tottenham-bayer-leverkusen-wettquoten-gruppenphase-2016/","text/html; charset=UTF-8","200","OK","Indexable","","Tottenham vs. Bayer Leverkusen Wettquoten - Champions League 2016 | Sportwetten Test","84","730","Wettquoten Vergleich und Vorschau Champions League Vorrunde 2016 - Gruppe E: Tottenham Hotspur gegen Bayer Leverkusen - die Quoten der Wettanbieter","147","918","","0","Tottenham vs. Bayer Leverkusen Wettquoten – Champions League 2016","65","","0","About the Author","16","","0","","","https://www.sportwettentest.net/champions-league-wetten/tottenham-bayer-leverkusen-wettquoten-gruppenphase-2016/","","","75686","1087","10.176255","5","1","11","5","0.19","110","91","11","10","fa5e7b0622906f78aa3911c8abc52f49","0.631","","","","https://www.sportwettentest.net/champions-league-wetten/tottenham-bayer-leverkusen-wettquoten-gruppenphase-2016/"
"https://www.sportwettentest.net/wettanbieter-news/wm-sommerspezial-2018-leovegas-schuettet-100000-euro-aus/","text/html; charset=UTF-8","200","OK","Indexable","","WM Sommerspezial 2018 – LeoVegas schüttet 100.000€ aus","54","485","Rund um die WM gibt es bei Buchmacher LeoVegas beim ""Sommerspezial"" etliche Freiwetten abzustauben und zusätzlich einen Anteil an 100.000€ gewinnen.","148","921","","0","WM Sommerspezial 2018 – LeoVegas schüttet 100.000€ aus","54","","0","About the Author","16","","0","","","https://www.sportwettentest.net/wettanbieter-news/wm-sommerspezial-2018-leovegas-schuettet-100000-euro-aus/","","","67727","948","10.19682","4","1","20","6","0.23","103","86","11","10","d5a26e20167b6155124609fb2bce1c8c","0.474","","","","https://www.sportwettentest.net/wettanbieter-news/wm-sommerspezial-2018-leovegas-schuettet-100000-euro-aus/"
"https://www.sportwettentest.net/wetten-com-tennis-wetten/","text/html; charset=UTF-8","200","OK","Indexable","","Wetten.com Tennis Wetten - Test, Bewertung und Erfahrungen | Sportwetten Test","77","657","Testbericht und Erfahrungen zum Tennis Wettangebot von Wetten.com Sportwetten - wie gut ist das Tennis Angebot beim Wettanbieter Wetten.com?","140","864","","0","Wetten.com Tennis Wetten – Test, Bewertung und Erfahrungen","58","","0","","0","","0","","","https://www.sportwettentest.net/wetten-com-tennis-wetten/","","","76639","1118","10.836519","2","2","2","2","0.08","113","98","11","10","98435a65b8bd4f003f7a2dc9b261cb9c","0.49","","","","https://www.sportwettentest.net/wetten-com-tennis-wetten/"
"https://www.sportwettentest.net/wp-content/uploads/2016/09/betway-basketball-handicapwetten.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","54799","0","0.0","3","","0","0","0.0","0","0","0","0","","0.067","Fri, 30 Sep 2016 14:38:52 GMT","","","https://www.sportwettentest.net/wp-content/uploads/2016/09/betway-basketball-handicapwetten.jpg"
